,,,,,,,,,,,,,,,,,,,
,,Table 1: Key ASPIRE indicators of  SPL system performance  (Post Transfer - No Adjustments),,,,,,,,,,,,,,,,,
,,Region,Country Code,Income Classification,Country,Year,Coverage   ,,"Benefit Incidence  
 (Poorest 20%)","Average transfer amount
($/day per capita, PPP) ",Adequacy ,,Gini Inequality reduction due to SPL (% of population),Poverty Headcount reduction due to SPL (% of population),Poverty Gap reduction due to SPL (% of population),Benefit- cost ratio of SPL programs,,,
,,,,,,, Poorest quintile, Total, Poorest quintile, Total, Poorest quintile, Total,,,,,,,
,,EAS,VUT,Lower middle income,Vanuatu,2019,5.55,30.35,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,LCN,VEN,,"Venezuela, RB",2006,9.14,14.52,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,EAS,VNM,Lower middle income,Vietnam,2006,52.21,37.45,4.68,0.93,28.92,26.33,2.85,16.34,30.84,0.16,,,
,,EAS,VNM,Lower middle income,Vietnam,2010,69.63,55.06,3.06,1.16,12.95,16.75,1.82,14.42,25.40,0.12,,,
,,EAS,VNM,Lower middle income,Vietnam,2012,64.85,40.45,3.81,1.10,5.87,19.88,1.57,10.21,21.20,0.14,,,
,,EAS,VNM,Lower middle income,Vietnam,2014,54.48,34.86,3.68,1.54,7.70,22.52,1.20,11.08,21.35,0.14,,,
,*New survey*,EAS,VNM,Lower middle income,Vietnam,2018,21.59,20.64,8.11,1.35,12.44,10.91,1.47,5.79,12.72,0.19,,,
,*New survey*,EAS,VNM,Lower middle income,Vietnam,2020,89.26,89.41,9.10,2.04,19.05,13.57,8.79,29.25,49.26,0.22,,,
,,MEA,PSE,Lower middle income,West Bank and Gaza,2007,22.50,11.49,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,MEA,PSE,Lower middle income,West Bank and Gaza,2009,21.37,10.72,18.79,3.74,21.59,20.67,1.30,4.56,10.84,0.36,,,
,,MEA,PSE,Lower middle income,West Bank and Gaza,2016,47.70,24.38,6.54,3.16,3.40,8.75,0.07,3.29,5.72,0.09,,,
,,MEA,YEM,Low income,"Yemen, Rep.",2005,23.25,21.26,10.70,0.46,11.06,9.21,1.27,7.28,13.30,0.19,,,
,,MEA,YEM,Low income,"Yemen, Rep.",2014,46.23,42.86,11.45,0.33,10.27,8.12,2.47,11.21,21.61,0.21,,,
,,SSF,ZMB,Lower middle income,Zambia,2010,0.53,1.77,2.08,1.70,104.26,32.62,0.13,1.35,3.61,0.05,,,
,,SSF,ZMB,Lower middle income,Zambia,2015,0.82,2.31,0.47,1.62,1.82,3.02,0.00,0.24,0.06,0.01,,,
,,SSF,ZWE,Lower middle income,Zimbabwe,2007,28.74,20.90,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,SSF,ZWE,Lower middle income,Zimbabwe,2011,37.47,29.55,2.21,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,SSF,ZWE,Lower middle income,Zimbabwe,2017,15.32,15.31,4.28,0.53,22.50,24.31,0.60,6.73,14.84,0.12,,,
,,SSF,ZWE,Lower middle income,Zimbabwe,2019,58.96,36.74,37.55,n.a.,70.78,22.70,3.33,11.29,37.79,0.18,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,Caveats,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,"Impacts on poverty and inequality can be estimated only if monetary values are provided for the program in the household survey.  ""n.a"" = information about the program is not available in the survey or monetary values are not provided.",,,,,,,,,,,,,,,,,,
,"It is important to note that the extent to which information on specific social protection and labor (SPL) transfers and programs is captured in the household surveys can vary a lot across countries. Often household surveys do not capture the universe of social protection and labor (SPL) programs in the country, at the best only  the largest programs.  
Therefore, country program information on country SPL programs included in ASPIRE is limited to what is captured by the respective national household surveys only and does not necessarily represent the universe of programs. In addition, the availability of ASPIRE indicators depends on the type of questions included in the survey. If transfer amounts are available, for example, adequacy and impact on poverty indicators can be generated. If only program participation questions are included in the survey, only non-monetary indicators can be generated such as coverage or beneficiary incidence. 
As a consequence, ASPIRE performance indicators are not fully comparable across harmonized program categories and countries. 
However, household surveys have the unique advantage of allowing analysis of program impact on household welfare. With such caveats in mind, ASPIRE indicators based on household surveys provide an approximate measure of social protection systems performance. 
Generally, ASPIRE indicators are based on a first level analysis of original household survey data (with no imputations) and on a unified methodology that does not necessarily reflect country-specific knowledge and in depth country analysis relying on administrative program level data. While efforts are made to ensure consistency between ASPIRE indicators and WB regional and country reports, there may still be cases where ASPIRE performance indicators differ from official WB country reports.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,Indicator definitions,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,"• Coverage 
Percentage of population participating in Social Protection and Labor programs (includes direct and indirect beneficiaries). The indicator is reported for the entire population and for the poorest quintile of the post-transfer welfare distribution. Specifically the indicator is computed as (Number of individuals in the quintile who live in a household where at least one member receives the transfer)/(Number of individuals in that quintile).",,,,,,,,,,,,,,,,,,
,"• Benefit Incidence  
Percentage of benefits going to the poorest quintile of the post-transfer welfare distribution relative to the total benefits going to the population. Specifically, benefit incidence is (Sum of all transfers received by all individuals in the quintile)/(Sum of all transfers received by all individuals in the population). The indicator includes both direct and indirect beneficiaries.

",,,,,,,,,,,,,,,,,,
,"• Average per capita transfer 
 Average transfer amount of  Social Protection and Labor programs among program beneficiaries (per capita, daily $ppp). The indicator is estimated for the entire population. For each household, per capital average transfer is estimated as total transfers received divided by the household size.
",,,,,,,,,,,,,,,,,,
,"• Adequacy
The total transfer amount received by all beneficiaries in a quintile as a share of the total welfare of beneficiaries in that quintile. The indicator includes both direct and indirect beneficiaries and is reported for all population and the poorest quintile.

",,,,,,,,,,,,,,,,,,
,"• Gini Inequality reduction 
    Gini inequality index reduction due to SPL programs as % of pre-transfer Gini index. 
    Gini inequality reduction is estimated as (Inequality pre transfer- inequality post transfer) / inequality pre transfer
    *Numbers in brackets and red represents increase in inequality due to all SP transfers
",,,,,,,,,,,,,,,,,,
,"• Poverty Headcount reduction 
     Poverty headcount reduction due to SPL programs as % of pre-transfer poverty headcount. 
     Poverty Headcount  reduction is estimated as (poverty headcount pre transfer- poverty headcount post transfer) / poverty headcount pre transfer
",,,,,,,,,,,,,,,,,,
,"• Poverty Gap reduction
    Poverty gap reduction due to SPL programs as % of pre-transfer poverty gap.
    Poverty Gap reduction is estimated as (poverty gap pre  transfer- poverty gap post transfer) / poverty gap pre transfer
",,,,,,,,,,,,,,,,,,
,"• Benefit-Cost Ratio 
   % reduction in poverty gap obtained for each $1 spent in SPL programs. 
  Benefit-cost ratio is estimated as (poverty gap pre-transfer - poverty gap post-transfer )/ total transfer amount",,,,,,,,,,,,,,,,,,
,,"Please note that ASPIRE indicators only refer to SPL programs captured in respective country household surveys,  not necessarily  the universe of SPL programs existing in a given country.",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
